id,width,height,ionizationclass,FluxCompensation,pressure,karma,modulation,weight_in_kg,weight_in_g,error,error_type,Quality,reflectionScore,distortion,nicesness,multideminsionality
142,15.5616049104678,102.126591584582,C,I,105.694451383846,974.783394381507,101.818636100058,24740.6308988483,24740630.8988483,no,None,93.4722016684554,672.610054666756,50.6710026732844,20.1086479384344,yes
143,17.7765799755763,100.907835757795,C,II,101.952359355277,1027.93444456529,102.503503385731,31895.9427490401,31895942.7490401,no,None,97.059539101803,707.416618117482,51.895317908139,15.3916303907565,yes
144,19.8527756045588,101.90262595404,C,II,97.0411922813605,1189.95837015593,96.5646213895924,40174.5517128498,40174551.7128498,yes,minor,95.7710831794839,679.441457153172,54.0553130543445,19.5050968373716,no
145,17.9306557547104,98.802964573197,B,IV,96.7303600534005,862.356131875079,100.911838397981,31777.1889742235,31777188.9742235,no,None,96.1232936077967,678.492189619618,49.4417147360296,17.1231599389591,no
146,25.566930116841,96.3161198993077,B,II,102.895505816512,973.28589872896,105.321038872869,62969.6261892698,62969626.1892698,no,None,96.3975416207622,730.801839581914,47.5568045593632,21.9747777499132,no
147,17.5950357917301,99.0308209337041,C,III,100.335931225369,974.615016383946,93.775752612131,30670.5532642305,30670553.2642305,no,None,98.4686421039701,696.871815957499,48.8277734881635,21.2489898081338,no
148,17.8341548369964,98.1863063699532,B,III,95.6959629541293,960.205486291825,97.4938895927236,31239.7286823274,31239728.6823274,no,None,95.1473854056466,665.482127715484,48.7215155514052,16.9212269924272,no
149,23.4843128827605,104.445524894809,A,III,94.4645109476882,955.514707262703,103.910858112762,57612.6771208631,57612677.1208631,yes,critical,93.1833183991115,704.62439008315,54.0250964886592,22.10994825758,yes
150,14.7181579341455,99.1730668472476,A,IV,102.403603052646,908.306652959703,99.1111633134781,21493.1358258822,21493135.8258822,yes,severe,96.9367492416557,712.373916040494,52.2062171119474,11.0969169533687,no
151,19.7965076242439,99.5686523065907,B,IV,100.128390379268,702.363366723672,98.6342694969233,39030.4175451113,39030417.5451114,no,None,99.4043192368928,678.572605805069,50.1699911678966,22.4162911580564,no
152,12.2422758882621,102.125957040142,A,IV,103.240052423395,961.394344209861,103.766627401542,15316.6870331613,15316687.0331613,yes,critical,96.2271140891046,691.085869212484,48.0734200914603,10.5987764984005,no
153,25.8358477461784,101.24069305316,A,I,96.5734797317423,1015.31135931461,101.759458725104,67588.0342339722,67588034.2339722,yes,severe,96.201134018869,741.057010917162,49.9779944052988,27.3542481756738,no
154,18.6317714931296,101.346133303758,C,III,103.365618625712,943.045222095114,100.354157925849,35191.8330777807,35191833.0777807,no,None,95.7147684243587,694.152612426154,52.0488110790891,18.5874157187288,yes
155,17.6607733766387,105.267419125897,A,I,97.9263180732734,997.842583734682,100.103061941547,32842.5386655389,32842538.6655389,yes,critical,97.6605598730458,620.32889413253,47.8149809242716,20.6518910377671,no
156,13.8087383600689,100.332228797346,C,I,97.3109196312517,975.377617880035,103.248191941873,19141.7856715931,19141785.6715931,no,None,97.1715982928888,724.71935764631,45.9514366726416,10.0035477063821,yes
157,19.9611898311134,103.810351075069,C,I,96.371240511632,1062.43353850915,97.013011666138,41373.2276436133,41373227.6436133,no,None,96.1337257078237,680.402521037248,51.7388439122382,19.0954861994056,no
158,15.9985891102417,100.507436802626,B,II,100.427279459944,1102.68207593563,100.709693193135,25735.5937153488,25735593.7153488,yes,severe,99.3089799685661,701.712780101631,47.1126504641632,14.0206025069192,no
159,17.3325383502478,97.0819560654914,B,IV,96.6056975470519,972.183913138894,100.168173364012,29176.1414707709,29176141.4707709,no,None,96.5765233861733,717.241842961018,52.4779259726118,19.5863368011083,no
160,26.4383762279229,95.5455035174393,C,IV,103.321286866836,1025.6961425607,99.0513697917022,66795.7895373662,66795789.5373662,no,None,96.5685164600376,630.614884581418,51.5515286409671,28.0670641739746,yes
161,19.1223706487894,101.299367102335,B,IV,99.1339758653838,933.611580154378,97.3797741103639,37052.8047270765,37052804.7270765,yes,critical,97.9599044584805,751.326907212473,46.7846506991371,17.4577125703204,yes
162,14.6410880792466,98.0015002704629,A,II,101.534166856789,908.659906313836,99.034484898131,21019.137449049,21019137.449049,yes,minor,98.4298258964181,758.309819434926,49.808708728897,18.1383040818237,no
163,20.8160344123369,100.083944767353,A,III,100.705489499565,1100.66620938905,98.9927667589322,43377.4489992236,43377448.9992236,yes,severe,99.1305130448664,674.419165501356,47.4038360897979,21.9598143641643,yes
164,18.1863079218603,103.55408740008,C,III,97.902317462851,1027.40775294682,97.6969097693574,34261.3741186742,34261374.1186742,no,None,96.4678523407746,728.942077468267,46.2836610327694,16.095916960958,yes
165,22.9500677399367,100.694365354674,A,II,96.1869087910847,877.311329352579,103.755868052019,53046.1757788895,53046175.7788895,yes,severe,95.5329594092353,782.241988060095,48.5665185955582,21.7254271063343,no
166,27.162109638655,99.4258051077004,A,II,99.0540874487406,839.119864545171,102.369268512396,73364.0113141531,73364011.3141531,yes,severe,98.1657213278007,667.932888609794,48.8814053966413,28.3602183092564,yes
167,15.0365374444525,96.1508466957818,C,III,96.0260775813686,1162.71465311584,100.27071346399,21748.658661894,21748658.661894,no,None,94.8893794273327,723.863776482289,52.4201273779866,16.8177816215751,no
168,22.2732514879014,98.3987017813202,A,IV,95.9022126853182,1073.38241425551,102.090134913173,48826.9150566129,48826915.0566129,yes,critical,93.3732732173555,670.248031325565,49.9943072724588,19.2508212916787,yes
169,20.4244902933924,98.8487640585467,C,I,100.915552611857,860.601288291866,101.453102388193,41244.9564466886,41244956.4466886,no,None,98.9615398808078,681.717191999529,50.4044140280622,18.8450847063021,no
170,24.4778279113227,101.368411465341,B,II,99.1705676748321,1056.1397964213,101.052309959584,60746.2434609625,60746243.4609625,yes,minor,97.9928074782173,688.986680012664,48.4193954828203,21.8709010118539,yes
171,18.8511093052687,100.966914695234,B,II,103.339233300694,1129.23666761896,103.804986179302,35888.9220585668,35888922.0585668,no,None,95.8885483249624,694.674251471403,49.6930905320008,16.4209034937608,no
172,24.1830953423031,100.027926817415,B,IV,102.932775763295,1110.78442891765,98.4400118920536,58509.2648446655,58509264.8446655,yes,critical,96.5899912183767,746.15532466613,49.5042518082486,26.0355738680608,no
173,11.2747206933165,100.36048746925,A,I,95.2522958430335,968.374968742383,103.016016969944,12768.477508919,12768477.508919,yes,severe,94.1683391852275,734.671511177324,49.5785014388153,11.0230273394297,no
174,28.4472946065669,99.423753503383,C,II,103.036725262334,852.20974522336,101.723271392721,80468.8105167222,80468810.5167222,no,None,95.8528438526973,731.788960234738,50.6922476362753,29.8123938904257,yes
175,24.3238898925929,100.06045444578,B,IV,103.737378523924,970.858709364849,92.2844343738883,59210.7769583565,59210776.9583565,yes,critical,95.2783251439464,713.622068748249,50.4434149084742,21.0767407906048,no
176,19.2461200555713,100.543348217059,A,III,101.151237595223,958.044691997272,95.6792887962803,37252.7595815671,37252759.5815671,yes,critical,96.9659160933615,727.948395473118,43.7242284976595,16.5146263896548,no
177,12.7549643493042,100.898316854827,B,IV,96.0653162784828,1023.86152935215,98.7865008669003,16426.5888627458,16426588.8627458,yes,critical,94.4687613167141,694.6736431402,50.2617197975331,16.1363300156389,no
178,23.2150435002099,103.655255316861,C,IV,101.407714981229,1122.13129136755,104.010610643603,55873.8120810447,55873812.0810447,no,None,97.7249913632314,684.56469303291,50.3863317057859,23.348693105013,no
179,22.4159693190738,97.7759525782324,C,II,103.891871021704,1067.41767825136,102.857392800433,49139.4286269174,49139428.6269174,no,None,94.8551009457166,671.99171310747,49.0894402673023,24.5425296379535,no
180,19.9682218678931,102.949614863167,A,II,98.532875586112,957.676333681089,101.984029553871,41058.6817885067,41058681.7885067,yes,severe,97.1763799423117,672.380750905024,52.3773468626908,18.9675435993063,yes
181,20.7572794643121,101.343024920289,B,II,101.10416530912,1000.76731463774,98.1997014899657,43673.3210817184,43673321.0817184,yes,minor,98.7816398613521,726.675885864128,48.5420494849764,21.2429927834098,no
182,17.079455148251,96.9093429125711,C,I,104.538820950473,1107.72040715398,100.183681306063,28280.0810884135,28280081.0884135,no,None,95.1759327449703,685.245293941077,50.5608576842441,16.9103347647975,no
183,21.8440336631512,99.4459055440178,A,IV,103.518957265341,1077.27536895426,99.8838348877618,47460.7278402232,47460727.8402232,yes,minor,96.0622339684963,664.20533625475,51.6787708616772,22.8471197668495,yes
184,21.4732716985976,98.741314016056,C,IV,99.4436856991374,1075.90215288208,99.4650835781117,45541.1360416726,45541136.0416726,no,None,99.0287485212549,748.552957601801,50.4482219610417,24.257062017016,yes
185,18.6037031332871,98.1339990967605,C,I,105.184180227375,859.38968696024,96.7524941448295,33975.3730649424,33975373.0649424,no,None,94.7988569163156,747.687999024064,49.6182197356778,17.4852010889785,no
186,13.3188167255342,96.9242270315435,B,IV,99.5872271666149,990.416479797949,99.0139372639429,17204.3994530127,17204399.4530127,no,None,99.0577498341153,734.844999453352,47.628043461139,15.4676118472271,no
187,23.5037440922002,99.0117959008001,C,I,96.9278402305412,1020.8196519967,96.7964817406199,54705.6284829704,54705628.4829704,no,None,96.6563431747993,697.407407833732,52.1479851328084,25.3648695090641,no
188,22.7709831113702,99.1292799694596,B,II,98.8228886831005,1166.91178690096,102.965727923687,51409.2033317258,51409203.3317258,no,None,97.903571800127,650.326992594145,48.4953781793846,22.1828520713956,no
189,15.8184670359929,99.3529106474395,B,III,102.165638591246,1140.7255370922,98.448464403145,24869.7176536429,24869717.6536429,no,None,97.5334014922617,727.991174009969,51.9550702518885,13.8135793699061,no
190,12.0270591899688,95.8777727621676,C,II,102.699922495204,908.464222690514,100.37679788456,13877.7979735253,13877797.9735253,no,None,97.228394162834,704.428627322703,51.4992905016383,14.8758651509416,yes
191,1e+10,100.883005110191,A,I,103.51170451778,1037.50402720956,102.963932843694,1.00883005110191e+22,1.00883005110191e+25,yes,severe,96.486489290865,680.751517844231,51.3999434118998,9999999997.67646,yes
192,18.2745601101355,101.492702493133,A,I,103.438780186051,994.647968032373,101.982540921341,33904.457311123,33904457.311123,yes,critical,95.2010594410682,702.013368748171,49.4853231321761,17.3828242509242,yes
193,21.2630585168223,101.579285747649,A,II,100.4794525811,1006.87702907267,96.4082967778725,45937.065500428,45937065.500428,yes,minor,98.6215745079039,688.908996277236,45.430381653509,18.286645365131,yes
194,13.5299876725772,101.541481014079,A,III,100.72740045998,889.025479845193,91.857609324978,18598.9532422799,18598953.2422799,yes,minor,98.9572020670019,731.187355937374,51.2748882385098,13.9486475449493,no
195,15.2041477780982,100.401012635661,C,II,99.4207264010295,923.265580738169,99.1581759948617,23220.2764586037,23220276.4586037,no,None,98.9509157652004,660.034868639316,49.0875103395547,13.8563858031829,no
196,25.4288742683995,102.936700063356,B,II,100.478204556249,1150.79903923997,102.196824231479,66573.6226262719,66573622.6262719,yes,minor,99.2155915240377,736.978084070234,47.9057997858784,25.5079561006112,no
197,22.0188745235786,98.2470890321185,C,I,105.162441562343,1041.75921995611,99.5959003966119,47643.5514484336,47643551.4484335,no,None,94.7286215531022,689.211443872077,47.72250593845,19.8417097815562,no
198,22.9324376835965,97.5467906125578,B,II,95.0607763656201,929.443755564523,100.308139433482,51311.0713834839,51311071.3834839,no,None,94.401882122745,719.444334571727,48.8913718317997,26.4559024060449,no
199,29.0761422307698,100.675675839949,C,I,104.543486977969,823.844616945186,100.759774822213,85122.8088564228,85122808.8564228,no,None,94.5607768973618,677.617907940835,49.2291518114226,28.351732561635,no
200,20.6441071430119,100.881648174508,B,I,99.1366971759793,970.349706626857,98.8653237566125,43004.1542858104,43004154.2858104,yes,severe,96.7544290436147,719.729753422605,51.9687178647683,19.2213345814229,yes
201,9.99535381134244,98.5069670965265,A,III,99.0771876226714,1097.66912316507,98.4267663315037,9851.22663980061,9851226.63980061,no,None,98.4676089790828,651.946232469165,50.5964377034374,10.4436075252279,yes
202,21.6688859871679,100.073212240864,C,III,102.843896165672,1082.56565671906,97.9968688594834,46998.7449685807,46998744.9685807,no,None,96.0026253396039,668.158523949728,48.9450438913194,22.1479284406239,yes
203,1e+10,100.646619248406,C,I,97.1059845612228,895.803466899612,100.193005879174,1.00646619248406e+22,1.00646619248406e+25,no,None,96.68082580387,739.686116719339,50.2808686329305,9999999999.52964,no
204,30.2976962114965,100.759352064803,B,IV,102.369880458182,1103.18988839248,103.231694069447,92501.3570892745,92501357.0892745,yes,minor,96.7775275254521,622.270529826439,51.8767192417125,25.8578423431511,yes
205,13.1156920087974,101.753112991591,C,I,100.579828549456,964.892468231086,102.376620010056,17513.1578284012,17513157.8284012,no,None,97.8624780745589,720.733281050186,48.7289638498707,13.1034038472795,no
206,14.2457221718645,101.866775975139,A,II,100.592309271372,998.987529854929,98.9479613705127,20683.0366295467,20683036.6295467,yes,severe,97.977519648652,700.406175042305,52.5685489822286,13.1246267906866,yes
207,16.4708930261994,95.1423849546352,C,III,98.5524247092208,957.331151970216,101.571037025867,25819.502519019,25819502.519019,no,None,97.0863908251487,663.167120200753,48.8307167536441,13.5017556032742,yes
208,14.729721089614,103.455988046842,B,IV,102.271679556174,1044.20416397396,97.9932159992961,22455.9890114978,22455989.0114978,yes,minor,94.9015781094766,683.41946465483,49.5326929642663,18.635685616724,no
209,16.7712813842875,100.912005292554,B,II,102.64035720819,814.61221811031,100.963302344603,28393.968212674,28393968.212674,yes,critical,97.2290896404678,707.839791127563,50.336783633391,18.1071402220508,yes
210,19.0731101616175,98.8592793085087,B,II,98.2652538711462,1099.00732299664,95.9212687774053,35971.9651947205,35971965.1947205,no,None,97.7495413257857,694.762187571915,51.9453203181024,23.4479506691819,no
211,13.9938897463001,97.7707511956441,C,II,99.2052202034313,1140.00109858255,97.6405116819136,19154.9950122524,19154995.0122524,no,None,98.742017813982,713.383575324565,53.4423544773451,15.3460713798875,yes
212,30.1848608349158,101.810128531128,B,II,102.293571092414,1138.08982396199,101.923468510426,92772.1860466533,92772186.0466533,yes,critical,96.8481643962923,712.252968543022,51.6907880017137,30.8812420422018,no
213,20.5388737244277,100.656192030968,B,III,102.011505537427,833.943495020304,100.355817544962,42472.3701448074,42472370.1448074,yes,minor,96.5799173056595,767.907419391436,46.2564778138104,17.851229862491,yes
214,19.5794594974721,102.156179920096,B,IV,94.6072555866771,870.64667380951,101.481193363887,39172.0501816816,39172050.1816816,yes,critical,94.1011138195095,685.569693198627,48.179320508871,18.2137245748901,yes
215,22.478098208023,99.879368892595,B,II,100.411819357968,952.951667745357,102.682352722799,50477.4169450405,50477416.9450405,no,None,98.8084264908105,717.117980114974,49.7566376679743,21.5683020748665,yes
216,20.1870759305898,99.5129624760738,A,II,95.3231729827649,1026.19008904669,93.5528677524775,40563.2549840761,40563254.9840761,yes,minor,94.5002162168622,693.302726336668,48.747611695063,19.553177563663,no
217,19.3395598152205,104.482845121377,C,I,102.43048332322,995.66037855241,97.2084464611768,39087.5011661617,39087501.1661617,no,None,96.4911182242328,659.89233672753,49.0404616493705,18.2393323667658,no
